"","Date","Site_id","pH","EC_uScm","DOC_mgL","NO2_NO3_ugL","DN_mgL","NH4_ugL","PO4_ugL","SO4_ugL","Mn_ugL","Na_ugL","Cl_ugL","Ca_ugL","P_ugL","Si_ugL","Mg_ugL","K_ugL","Fe_ugL","Hg_ugL","d18O","d2H","DIC_mgL","pCO2_uatm","CH4_ugL","CO2_mgL","dexcess","pH_MW","WT_MW","DIC_mgL_MW","CO2_mgL_MW","CH4_ugL_MW","Date_MW","row_id"
"321",2023-08-30,"DC3",5.06,32.66,33.4,214.4,0.81,11.44,1.41,1181.82,NA,NA,657.348,NA,NA,NA,NA,NA,NA,NA,-12.4267643409782,-89.2333649842524,1.49732835525268,2292.0055039912,7.52623253726215,1.43949724022424,10.1807497435732,5.06,13.2413999285577,1.49732835525268,1.43654652367456,7.52623253726215,2023-08-30,327
"322",2023-09-14,"DC3",5.58,28.28,19.7,56.89,0.47,11.54,1.49,1203.65,NA,NA,785.406999999999,NA,NA,NA,NA,NA,NA,NA,-12.6645875933585,-91.2939962767422,1.74933312752522,2206.98835762878,13.0384028462429,1.55778592461673,10.0227044701258,5.58,11.7706999642789,1.74933312752522,1.54025228749004,13.0384028462429,2023-09-14,328
"323",2023-09-27,"DC3",5.46,31.16,22.5,100.74,0.54,13.43,1.64,1319.52,NA,NA,820.748,NA,NA,NA,NA,NA,NA,NA,-12.6265848593343,-90.4877279815594,1.63804698627056,2565.75446942428,10.3883209669252,1.63785402070727,10.524950893115,5.46,10.3,1.63803101977151,1.48942007730314,10.3883209669252,2023-09-27,329
"324",2023-10-10,"DC3",5.6,29.98,18.8,154.9,0.51,12.87,1.07,1466.81,NA,NA,867.209,NA,NA,NA,NA,NA,NA,NA,-12.6096382290311,-91.1900991546324,1.41124048047925,1713.14492274319,7.5050318822276,1.41108204715832,9.6870066776164,5.6,3.2,1.41122672472622,1.2649324046987,7.50503188222761,2023-10-10,330
"325",2023-10-25,"DC3",5.72,28.690001,13.5,175.15,0.43,19.73,1.29,1490.12999999999,NA,NA,770.993999999999,NA,NA,NA,NA,NA,NA,NA,-12.6848091289656,-91.532582935465,1.64224710674817,1796.15218074812,4.112927076701,1.64206623063526,9.94589009625982,5.72,0.5,1.64223109930939,1.4389435531259,4.11292707670101,2023-10-25,331
"326",2023-11-15,"DC3",5.6,32.75,12.6,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.9882894563227,-93.7326097625886,3.41889806878009,3662.52524645015,7.44142991712398,3.41852292028162,10.173705887993,5.6,-0.0244594940157684,3.41886474383079,3.09245736813828,7.44142991712398,2023-11-15,332
"327",2018-12-03,"DC4",4.05,81.99,16.8766666666667,281.75,0.8296,153.16,NA,6273,34.9548115924232,2081.49735813302,1325.79,4338.97957255634,4.50544807453517,7417.90506565936,1007.3080680978,88.0492935374268,974.81552217532,NA,-12.4687366856807,-88.9150103258022,8.26607403137409,9306.30875968435,6.56365465907934,8.23993526730796,10.8348831596434,4.05,1.31724791994104,8.26599345965406,8.23984044240317,6.56365465907934,2018-12-03,333
"328",2019-04-17,"DC4",4.18,61.48,20.4733333333333,529.26,1.09366666666667,68.02,NA,3716.25,29.8987239574498,2055.50774503422,874.834,2857.02657238256,8.12168792928479,6017.63690332026,872.995931679112,275.708188007634,1057.76769825737,0.00299719758204127,-13.236744718571,-95.4078516818149,6.72415815805555,7309.12256527946,NA,6.69639208967748,10.4861060667531,4.18,0.44578993244182,6.72409261581793,6.69631096427033,NA,2019-04-17,334
"329",2019-04-21,"DC4",3.88,73,27.97,164.19,0.607133333333333,42.77,NA,2985.74,20.2168463223009,1793.13225726513,826.269,2357.18789911532,15.0740875893721,4461.1821787326,674.176786477199,321.91254039367,1670.37071512779,0.00531302076699578,-14.2137660416819,-102.84066401804,3.6875501976106,4270.22166090546,2.64003007603757,3.67940535668927,10.8694643154152,3.88,0.215605982787357,3.6875501976106,3.67979631703039,2.64003007603757,2019-04-21,335
"330",2019-04-23,"DC4",3.92,66.68,37.0833333333333,185.55,0.984133333333333,38.98,NA,2407.02999999999,15.3775421618644,1614.02383125788,760.746,1848.38645405556,30.2584225894419,3806.3516411848,537.102609037979,329.103129077464,1453.82065351364,0.0065586912334438,-14.3736910196066,-105.251113399175,3.8121090678639,4076.4879577715,2.76779793017959,3.80341413605543,9.7384147576778,3.92,-0.014577966867106,3.81207191017776,3.80337211311745,2.76779793017959,2019-04-23,336
"331",2019-04-25,"DC4",3.95,61.81,34.37,115.17,0.892733333333333,29.72,NA,2047.83,15.7072280441349,1502.9248267309,722.855,1513.31217573197,21.4350559340694,3551.21522146917,496.879543247325,307.952209886267,1279.03289391909,0.00468057707329282,-14.6990786996213,-107.612179040036,3.04398306188959,3282.87421376274,2.45020354988369,3.03651650131115,9.9804505569344,3.95,0.204165807059361,3.04395339134102,3.03648266649975,2.45020354988369,2019-04-25,337
"332",2019-04-29,"DC4",3.98,55.29,22.7233333333333,67.51,0.399433333333333,23.3,NA,1866.14999999999,13.7317759493249,1476.53095306047,650.941,1445.98966843024,23.428140158619,3399.20305559299,449.89681877781,283.801575100563,1271.23298323732,0.0159823530032795,-14.5993745562228,-107.104422479334,2.82041149886605,3092.56083221837,1.75749725594936,2.81292715697497,9.6905739704484,3.98,0.629105235078309,2.82038400753162,2.81289552812537,1.75749725594937,2019-04-29,338
"333",2019-05-08,"DC4",4.01,53.04,15.3833333333333,56.18,0.340633333333333,22.42,NA,1870.54,11.4152472589841,1182.17857270004,698.314,1555.04580181322,18.3734233395321,2751.22661319886,453.672419788177,942.896190912806,649.780561151937,0.0114886007098176,-14.1324934562449,-102.889819081453,2.9408528477202,3311.83843439791,NA,2.93234783198263,10.1701285685062,4.01,1.31724791994104,2.94082418241047,2.93231453962735,NA,2019-05-08,339
"334",2019-05-13,"DC4",4,52.8,32.27,38.65,0.6607,19.42,NA,1729.98,12.7372750061163,1592.12048592448,711.233,1493.6495721169,15.532630001533,3649.76885996632,461.370667767972,207.592088731566,1407.27646013544,0.0126392818800957,-13.6827925297518,-99.9683654936697,2.88331255620399,3274.27296253945,1.79737428690547,2.87510955959024,9.49397474434473,4,1.53092668083292,2.88328445175547,2.87507702013939,1.79737428690547,2019-05-13,340
"335",2019-05-23,"DC4",4,57.2,32.86,36.52,0.655433333333333,14.45,NA,2286.2,15.2870219858719,1829.92172684168,776.963,1971.81328193288,12.0550889537747,4709.60716201767,543.517235932731,122.355951042119,1751.86097494336,0.00860527875037942,-13.5063068286395,-97.7905644850837,4.70877464157806,6024.85689091724,NA,4.69421465202855,10.2598901440323,4,4.68503181420097,4.70872874384347,4.69416152814787,NA,2019-05-23,341
"336",2019-06-05,"DC4",3.98,58.46,37.71,11.27,0.6795,8.71,NA,1850.75,11.006221028783,1891.03061187268,725.601,1813.36716115323,38.387954572755,4306.41431554233,489.7108708703,87.1006155627258,2081.42310753095,0.0100471187177673,-13.1421587618508,-94.5889590368852,3.59513530712095,4988.19197893448,NA,3.58390800012315,10.5483110579212,3.98,6.91153803634102,3.59510026433832,3.58386773450641,NA,2019-06-05,342
"337",2019-06-18,"DC4",3.99,54.43,62.5333333333333,9.14,1.168,132.2,NA,1094.75,14.3599067802721,1935.24443654051,944.416,1826.00410237568,39.3288572225837,6894.40570314887,434.049548937247,196.438508009123,12363.8334414217,0.0191711956982725,-12.9393961641201,-93.0708653444527,14.8394651576855,24229.9564288038,116.14003599864,14.7868403104602,10.4443039685081,3.99,9,14.8394651576855,14.7897154580482,116.14003599864,2019-06-18,343
"338",2019-10-10,"DC4",3.96,65.03,57.0666666666667,9.39,1.21166666666667,20.15,NA,1681.28,11.4320904030066,1990.2828735301,1204.73,2215.40968625062,268.36557974273,5539.40118690494,510.006651946356,130.137066720899,4096.5766643732,0.00922105697924008,-12.242070121319,-87.9643295208586,4.21724476331141,6137.11228270416,9.90295213347514,4.20424975272667,9.9722314496934,3.96,6,4.21724476331141,4.2049168330325,9.90295213347514,2019-10-10,344
"339",2019-11-20,"DC4",4.07,52.56,35.9233333333333,26.21,0.751366666666667,23.7,NA,2794.10999999999,13.8125707758295,1900.56480592149,598.325,1783.08420625717,32.9658907671656,6093.8313457085,519.230820153518,109.325972182154,2388.89755473259,0.00743245924995016,-13.032345228261,-94.1579120496383,4.29510941824372,4967.98594419377,15.6465152664885,4.28062886345521,10.1008497764497,4.07,4.35363364247644,4.29510941824372,4.27969911104454,15.6465152664885,2019-11-20,345
"340",2019-12-12,"DC4",4.11,54.46,28.2766666666667,19.45,0.583,24.86,NA,2506.53,13.8854880208766,2121.91090047708,1009.57,2115.3508122433,21.3032041407917,7407.07458522817,571.494121592607,53.3723229389219,1932.5468185666,0.00386652908946591,-12.6912104303287,-91.4242125419068,6.15133683794151,7112.75537511726,39.5652324231194,6.12865380446728,10.1054709007228,4.11,2.70726728495288,6.15133683794151,6.12821528686925,39.5652324231194,2019-12-12,346
"341",2020-01-16,"DC4",4.15,51.54,29.83,18.09,0.5656,33.51,1.79,2097.64,11.5929883607864,1722.84454339234,946.842,1591.28662127238,29.9074762663824,6759.50325047623,508.681958838414,131.326522468002,2263.28210472893,0.00341235939622066,-12.7166989122674,-91.7171083020972,6.1137822594844,6809.45138936645,24.8783095544071,6.08976715293603,10.016482996042,4.15,1.06090092742932,6.11372266675022,6.08969431382293,24.8783095544071,2020-01-16,347
"342",2020-02-11,"DC4",4.11,54.76,34.64,45.25,0.731,20.44,0.85,2256.67,16.7202218873759,1783.37894981622,870.379,1814.22993161085,31.7001800992039,5043.50363315552,524.636395983571,211.815934660871,1991.0901234827,0.00484701892444167,-13.0233226048625,-94.31617949512,5.68223516070921,6302.11964711799,2.36587871834668,5.66189759244758,9.87040134378,4.11,0.943933576780933,5.6821797743845,5.66183097306412,2.36587871834668,2020-02-11,348
"343",2020-03-17,"DC4",4.19,50,28.2966666666667,36.36,0.6245,59.38,1.1,2106.77,10.1180557598827,1708.07218921478,875.869,1544.75536474597,19.4542068895215,5954.64291394806,483.346163904915,158.376379626936,1832.67060071141,0.0030236623163077,-12.8313463618905,-93.2912729355753,5.14852380469631,5643.10353566233,37.1552221821924,5.12664784139407,9.35949795954872,4.19,0.659835355231294,5.14847362060445,5.12658544406822,37.1552221821925,2020-03-17,349
"344",2020-03-31,"DC4",4.16,50,28.0666666666667,34.02,0.590933333333334,59.77,0.86,2128.02,9.19384003158637,1659.08139537681,878.74,1503.3129812515,16.644886290517,5714.37390214066,401.627607003907,211.532972791841,1748.36670358227,0.00235221331007785,-12.9454136944268,-93.7884505233518,4.41756340252472,4893.61532936353,NA,4.39988514856122,9.77485903206259,4.16,0.92416403602188,4.41752034330698,4.39983229914347,NA,2020-03-31,350
"345",2020-04-09,"DC4",4.19,50,26.4233333333333,39.1,0.554633333333333,46.83,1.11,2057.61,9.6024466941326,1584.79587874998,838.905,1478.56243075588,21.1701555586328,5926.9667241038,477.634111405203,158.199794485825,1725.39934245635,0.00415482709830024,NA,NA,5.0262315629213,5599.04623737637,NA,5.00462355761698,NA,4.19,1.07452549319623,5.02618257084589,5.00456263311984,NA,2020-04-09,351
"346",2020-04-16,"DC4",4.09,50,30.36,29.76,0.643033333333333,45.66,0.93,2147.81999999999,8.60735921236254,1569.89033935187,799.612,1558.04169549134,19.192705873061,5184.16849409198,435.235934184455,138.737768607019,2001.8227811032,0.00505159991256414,-13.1720125056391,-95.3799398982691,4.68654041388621,5168.15674160056,NA,4.67056919976796,9.99616014684371,4.09,0.793592623353012,4.6864947328748,4.67051467096351,NA,2020-04-16,352
"347",2020-04-21,"DC4",4,60,40.1033333333333,38.86,0.795533333333333,38.47,1.25,1735.91,9.50685495591448,1372.52296986847,675.138,1490.65118386661,18.8175718070177,4030.40407019616,406.984362351278,163.252843098648,1924.47304208468,0.00700635258370331,NA,NA,5.01421281414921,5504.01549058126,2.34776242598421,5.00028910606832,NA,4,0.659835355231294,5.01416393922388,5.00023252983916,2.34776242598422,2020-04-21,353
"348",2020-04-24,"DC4",3.95,60,38.7133333333333,27.12,0.7802,26.17,3.43,1722.33,10.2489881216858,1406.98089102519,647.310999999999,1245.78271089507,28.2090661869246,3844.21441990581,400.311996225999,208.467689339803,1595.47001295708,0.0071550837635736,-13.7960605311286,-100.440762466622,4.09714317516555,4742.77137509494,2.1553346687148,4.0865743722017,9.92772178240679,3.95,0.788880381995073,4.09714317516555,4.08692074143295,2.1553346687148,2020-04-24,354
"349",2020-04-27,"DC4",3.96,60,34.3933333333333,23.39,0.673033333333334,22.22,2.31,1718.15,8.60907398815709,1353.21280946985,641.567,1170.07787462885,25.6412188364212,3874.99377775654,365.308919631206,184.751375225508,1496.80266617335,0.00584437455841555,NA,NA,3.8683692670871,4290.39821673647,2.14923433820543,3.85847075653643,NA,3.96,0.917925408758852,3.86833156101716,3.85842762662018,2.14923433820544,2020-04-27,355
"350",2020-04-30,"DC4",3.97,60,34.63,24.45,0.674066666666667,22.82,2.17,856.709,9.00948030200043,1410.07010986963,371.989,1146.76622276842,14.777928798521,3903.46696900162,357.359289039194,185.663020542503,1558.57284491992,0.00782765323812404,-13.6281906345843,-99.7429378422426,3.76610571204397,4205.79090917589,1.85031814324639,3.75620342520214,9.2825872344318,3.97,1.09550596145308,3.76606900276532,3.75616131128427,1.85031814324639,2020-04-30,356
"351",2020-05-05,"DC4",4,50,32.8233333333333,17.25,0.651966666666667,17.56,1.83,1435.51,8.18959798634976,1194.1923600632,583.21,1017.24768097269,28.7460285920649,3187.08246731835,296.459825071492,139.502087480977,1240.08741588678,0.00701253629062653,-13.7299005463752,-100.482415634815,3.25121300432859,3690.52277906726,NA,3.24196606898494,9.3567887361866,4,1.52018404885909,3.25118131385221,3.24192937767909,NA,2020-05-05,357
"352",2020-05-08,"DC4",4,50,32.6633333333333,14.54,0.628633333333333,15.45,1.62,509.498,7.21164678732058,1178.24495248151,277.568,931.702967315194,96.8178100989826,2848.01459274265,250.557389325949,161.300747115158,1222.24724648806,0.00573674893894917,-13.6268605128284,-99.9317146551796,3.03743590953332,3409.567404288,NA,3.02886539373887,9.0831694474476,4,1.23246149712329,3.03740630280168,3.02883111682361,NA,2020-05-08,358
"353",2020-05-12,"DC4",4.01,50,28.8966666666667,13.4,0.601033333333334,13.5,1.07,696.407,6.96316672861604,1210.83585702714,391.217,935.705040684722,10.5456446869099,3382.13431100658,290.498022263109,114.033176078678,1266.91027333455,0.00705495387577762,-13.4755104758848,-99.1221171100464,2.87186231937587,3357.47536590902,NA,2.86333350910616,8.681966697032,4.01,2.28759885669001,2.87183432653601,2.86330099406223,NA,2020-05-12,359
"354",2020-05-15,"DC4",4.03,50,31.9766666666667,13.44,0.585033333333333,13.31,0.79,1314.01,6.79275865819564,1242.47608580482,544.826,997.08056358732,72.1896469146221,3388.25430172741,294.400996378214,147.07107793227,1378.27394231341,0.00860898405632391,-13.4493269959289,-98.8818809141868,2.96491288702051,3521.6313080132,NA,2.95560137658327,8.7127350532444,4.03,2.70640554190644,2.96488398719091,2.9555675892216,NA,2020-05-15,360
"355",2020-05-19,"DC4",4.03,50,31.07,13.06,0.582,11.39,1.18,1349.89,6.63981404431918,1219.29459974625,670.087,925.441598671756,29.3610598394432,3402.2912507627,312.520209472359,104.898720681912,1330.07725462816,0.00616163711306875,-13.2475308764415,-97.9250286561078,3.02060324496177,3672.57281482267,NA,3.01096041743853,8.05521835542419,4.03,3.32321273125583,3.02057380230278,3.01092599736373,NA,2020-05-19,361
"356",2020-05-26,"DC4",4.03,50,34.37,12.16,0.6127,12.62,0.96,1370.64999999999,6.56350023567815,1320.53440483629,596.199999999999,1025.3805723124,74.1208272017616,3310.71205387814,278.260262577816,76.9547305898215,1617.91359982294,0.00622064994129936,-13.3886422109723,-98.1178926275062,3.33772399001239,4550.21912389953,NA,3.32620042668846,8.99124506027219,4.03,6.43072608805676,3.33769145628939,3.32616244264664,NA,2020-05-26,362
"357",2020-06-02,"DC4",4.04,50,38.93,7.78,0.6983,55.99,14.19,1376.96,7.75478815662536,1465.45788817921,726.728999999999,1278.13765094298,38.2596895679674,4338.32607848699,366.490030490476,86.8013464507022,2402.99008890708,0.00616078235357608,-13.3212682031759,-97.0219934566884,4.8513766568535,7095.35504233696,NA,4.83343054688734,9.5481521687188,4.04,8.41639312066702,4.85132936913745,4.83337525209781,NA,2020-06-02,363
"358",2020-07-13,"DC4",3.9,60,51.77,7.27,0.9334,11.34,1.35,1442.31,8.90409433389097,1426.02501881291,685.723,1521.99602317113,39.8320944563031,4399.6765870116,356.158850809627,51.6986171844475,4067.99785384972,0.00723572410015386,-13.0452947599021,-95.1621347318535,5.84641048598291,8932.32564476576,71.9954322990914,5.83015441907418,9.20022334736332,3.9,9.6494763680339,5.84635349939569,5.83009049985705,71.9954322990914,2020-07-13,364
"359",2020-07-27,"DC4",3.98,60,54.9633333333333,8.55,0.979733333333333,10.52,0.99,1168.83,8.8473047614165,1408.6602987601,700.685,1594.85163151987,83.9914114169824,4293.48005744642,408.425009010064,22.2642037863664,4473.61072457461,0.00772206244132365,-13.1713999392624,-96.4364098675802,5.06176198757778,7724.91862727804,3.02065796699957,5.04494120175795,8.93478964651901,3.98,9.6329401513854,5.06171264917746,5.044884653179,3.02065796699958,2020-07-27,365
"360",2020-08-10,"DC4",3.84,70,226.8,11.68,4.49433333333333,59.72,1.33,314.043,17.5450392645188,1735.40249481896,1145.15999999999,3246.2352749487,101.021258653245,5436.25214951076,640.781270886272,330.755795505816,32895.1217655746,0.0249029838877272,-13.0428579784051,-95.2624425283999,19.3443046070052,34281.0977774842,1098.2572286878,19.2927724341189,9.0804212988409,3.84,9.57262049219452,19.3443046070052,19.2972923864039,1098.2572286878,2020-08-10,366
"361",2020-08-24,"DC4",3.94,70,293.266666666667,13.71,4.959,114.55,2.02,NA,22.7200935030959,2009.07558852312,NA,4081.04271256413,82.6777775429445,7707.0968871344,805.390095781229,96.7109565280261,49206.8356392277,0.0247403601163755,-12.9583757688961,-93.4649276273967,21.4702203586396,32885.7857858757,1314.83447957532,21.4048353727102,10.2020785237721,3.94,9.51230083300363,21.4702203586396,21.4051186443206,1314.83447957532,2020-08-24,367
"362",2020-09-07,"DC4",4.09,40,106.733333333333,8.17,2.064,47.66,1.59,NA,11.9502537880929,1606.50920879791,NA,1884.91801777018,69.4942355536761,6778.42994693166,391.762074281012,81.1902066129566,15070.3545703565,0.015608876982312,-12.6814678777889,-91.1033746557781,13.1234871524685,19885.6520777942,371.734293912517,13.0678942626488,10.3483683665331,4.09,9.45198117381275,13.1233592341933,13.0677422657181,371.734293912518,2020-09-07,368
"363",2020-09-21,"DC4",4.16,40,67.8733333333333,8.61,1.23966666666667,47.57,1.86,NA,8.53734726876921,1758.34266750567,NA,1396.89306613397,45.484906071199,6357.14386584044,354.332630137917,52.317240985152,10197.2818836255,0.0131802858400963,-12.7472949235158,-92.5260595540895,8.56149071577038,11645.0439547793,70.1471042002618,8.5219410302376,9.45229983403691,4.16,6.4,8.56140726454186,8.52183875939913,70.1471042002619,2020-09-21,369
"364",2020-10-07,"DC4",3.91,65,64.7,11.05,1.25,14.78,0.52,NA,16.5263776988941,1388.57899837461,NA,1771.45804781157,48.7852368383326,3325.93048143445,507.324666262283,574.295249661978,3155.19189792486,0.0172995822527415,-12.1033689169876,-86.5710991870948,4.85470052764326,7186.13465692938,6.98728387980056,4.84117435031026,10.255852148806,3.91,4,4.85470052764326,4.84262229574743,6.98728387980056,2020-10-07,370
"365",2020-10-21,"DC4",3.99,59,48.3,8.63,0.8,10.69,1.08,NA,10.1341623454442,1651.68442960525,NA,1532.2567835103,35.6080298125966,4548.22883757024,408.866630908545,306.003403476755,3270.7806920324,0.00863548866072522,-12.7067650928986,-92.2692732734603,4.17494775160687,5085.48866239331,6.4467923093192,4.16274533346844,9.3848474697285,3.99,3,4.17494775160687,4.16285571484007,6.4467923093192,2020-10-21,371
"366",2020-11-03,"DC4",3.93,57,48.9,8.52,0.93,11.85,1.87,651.227,14.3997742084706,1082.07517072253,720.092,1116.24441788149,22.3334026400336,2540.57876900511,305.223670135455,733.870329611433,1389.77902725144,0.0152312616821808,-13.1763495392425,-94.9779106313838,2.82500261718538,3270.5342718555,1.81291547798025,2.81803200739452,10.4328856825562,3.93,3,2.82500261718538,2.817843402356,1.81291547798025,2020-11-03,372
"367",2020-11-18,"DC4",3.95,57,48.3,9.99,0.86,12.36,2.5,1095.90999999999,9.23816590036508,1331.30942306484,1093.63999999999,1100.9590591027,17.1735161654286,3882.45227988522,357.216898964632,576.72537536708,2176.15997198498,0.0100455911983076,-12.8365473624174,-92.5011330562744,3.36475968557804,3894.97882757983,1.81605944891427,3.35608010553478,10.1912458430648,3.95,2,3.36475968557804,3.35608010553478,1.81605944891427,2020-11-18,373
"368",2020-12-01,"DC4",4.02,51,42.6,13.73,0.73,20.93,2.49,1142.81,8.63865502806659,1471.27054574198,1063.59,1131.43989576241,12.5944279651642,4625.86001645376,325.8641149589,486.308907210565,2558.85478105306,0.00691484956784942,-12.9023697060062,-93.0471456358737,4.12611153484426,4774.21999078216,2.45070939843351,4.11367184259285,10.1718120121759,4.02,2,4.12611153484426,4.11367184259285,2.45070939843351,2020-12-01,374
"369",2020-12-15,"DC4",4.05,51,39.6,15.2,0.7,24.55,2.89,1095.22,8.10662607648565,1425.71565466032,1026.09,1066.47809689388,16.5584523756182,4620.00023140467,342.520797085417,482.086151830356,2356.86334216233,0.00826332328488493,-12.8734539050526,-92.5917444392145,3.83692895734626,4438.68337288041,3.00982640825807,3.82455916243018,10.3958868012063,4.05,1,3.83692895734626,3.82489597735442,3.00982640825807,2020-12-15,375
"370",2021-01-20,"DC4",4.13,0.045,36.1,19.2,0.69,65.39,3.24,948.733,8.00574606234753,1104.56031578621,1020.62,926.318575546442,10.9206348944923,2577.76181921358,182.713798874179,297.001577223302,2030.38855204758,0.0045719285081014,-13.0044126264846,-93.4725985065643,4.20480351109768,4861.16429571093,4.25766717720587,4.18858676895775,10.5627025053125,4.13,0,4.20480351109768,4.18947221652284,4.25766717720587,2021-01-20,376
"371",2021-02-17,"DC4",4.18,43.16,37.5,15.24,0.78,97.56,1.24,929.875,9.06741605353675,1137.12088153606,1054.44,962.052145337744,12.5786680159017,2757.84837466038,178.658486958096,334.056928095691,2437.86101442786,0.00470858539785953,-13.04893416195,-94.2188346938956,3.98536666515004,4605.35320117515,NA,3.96816900466401,10.1726386017044,4.18,0,3.98536666515004,3.96910980345692,NA,2021-02-17,377
"372",2021-03-17,"DC4",4.29,37.78,37.4,12.25,0.72,114.48,2.07,885.419,11.3274047790467,1213.29653115861,1059.98,953.272451390752,104.372813257011,3464.16192223372,251.866056629174,444.569792306913,2234.28937649243,0.00298124358619888,-13.0314113494357,-93.9392756866884,3.8623621475326,4457.77509438835,NA,3.84100940505525,10.3120151087972,4.29,0,3.8623621475326,3.84218120125137,NA,2021-03-17,378
"373",2021-03-31,"DC4",4.18,39.29,40.1,16.87,0.73,51.28,0.72,973.505,7.11607563590789,802.97339598234,918.369,764.512764427047,64.19860877768,1512.72177528714,151.413620672535,473.344908954944,1399.83111826323,0.00777374051857042,-13.6966368647185,-98.9005386405603,4.15406820695267,4800.29892408134,2.48862553308484,4.13614256530878,10.6725562771877,4.18,0,4.15406820695267,4.13712318834378,2.48862553308484,2021-03-31,379
"374",2021-04-08,"DC4",4.1,43.74,38.5,13.45,0.7,38.04,0.64,970.403,8.17606944899166,1018.03873704035,807.177,809.55187058393,10.8768317526631,1775.93656499852,152.231743761803,383.674730834167,1597.69084953502,0.00691599517194652,-13.8984244294915,-100.274403576882,3.54892474481384,4103.93797830722,NA,3.53612823407914,10.91299185905,4.1,0.5,3.54892474481384,3.53665189332486,NA,2021-04-08,380
"375",2021-04-13,"DC4",4.13,43.36,37.2,14.35,0.69,37.58,0.51,1051.37999999999,7.7842525416842,1006.40539752221,873.28,792.121286144597,10.2960451287676,1986.63822415059,179.073923137818,345.692960195263,1597.56621118258,0.00644225732468678,-13.8264816039311,-99.7355817778888,3.32989493949814,3849.6843777918,NA,3.31705247315117,10.87627105356,4.13,1,3.32989493949814,3.31740346273696,NA,2021-04-13,381
"376",2021-04-20,"DC4",4.23,37.92,39.3,29.87,0.85,96.51,1.38,885.999,10.7310908132933,865.554970868713,800.832,910.795316983116,22.8634640474155,1831.72882982193,207.933309896965,624.079216062889,1314.17359333274,0.0083335870891769,-14.662408357412,-105.940088101462,2.60332842298164,3006.76440075394,NA,2.59075662130635,11.359178757834,4.23,1.59876482832529,2.60332842298164,2.5908950265381,NA,2021-04-20,382
"377",2021-04-21,"DC4",4.21,38.97,39.5,28.84,0.84,104.88,0.89,715.539,11.2011653689058,843.48724310388,663.052,915.327393367403,27.7737305108751,1778.62619587034,207.379135943205,640.341790303494,1280.3850721131,0.0115383559330937,-14.658754155383,-106.527144778617,2.69823799374016,3117.04789601815,NA,2.68578159084003,10.742888464447,4.21,2.19752965665059,2.69823799374016,2.68571409774283,NA,2021-04-21,383
"378",2021-04-27,"DC4",4.15,41.79,37.2,14.63,0.67,36.79,0.88,698.057,9.09589189979217,979.54021156224,615.758999999999,879.498172007271,17.8799817710984,1888.04604993001,189.480516979497,500.546938677689,1455.25123900206,0.00772601930648835,-14.4273025112928,-105.03482370655,2.80456873090491,3241.7793189456,2.23894208364653,2.79325551189391,10.3835963837924,4.15,2.79629448497588,2.80456873090491,2.79300886430123,2.23894208364653,2021-04-27,384
"379",2021-04-29,"DC4",4.17,40.76,38.4,16.81,0.69,36.38,1.63,825.152,9.42801050444283,997.81144679534,722.341,930.425356446473,25.5233360826141,2098.26211051896,187.669311275475,544.437075679272,1542.34541138665,0.00893446607030404,-14.4881514115006,-105.611289687689,2.7382335841416,3164.51379848697,NA,2.72668023959233,10.2939216043158,4.17,3.39505931330118,2.7382335841416,2.72623861377033,NA,2021-04-29,385
"380",2021-05-04,"DC4",4.16,39.05,37.9,79.7,0.73,93.91,8.48,527.995,9.35107438752825,838.784625730167,502.888,846.058578367225,19.9894817434312,1916.20667534558,216.319036931322,613.322953665967,1503.00868058736,0.00764374699685884,-14.7339631233439,-107.089920898462,3.12148666851016,3607.77029434401,2.37592126882668,3.10860896712773,10.7817840882892,4.16,3.99382414162647,3.12148666851016,3.10790576605939,2.37592126882668,2021-05-04,386
"381",2021-05-07,"DC4",4.17,39.42,36.7,17.4,0.75,43.25,1.63,732.450999999999,8.986071342963,887.988914927347,628.907,825.846592740868,15.1250689103878,1887.13491248972,183.222368546832,587.445977761239,1514.02367825807,0.00815700000876878,NA,NA,2.54705084914503,2943.56829316815,1.97993414120817,2.53630415601588,NA,4.17,4.59258896995176,2.54705084914503,2.53554100213599,1.97993414120817,2021-05-07,387
"382",2021-05-10,"DC4",4.21,36.48,38,18.11,0.74,74.59,1.71,632.606,8.33677588507033,768.370344002413,581.876,736.929982770647,52.4660341144477,1478.66104758718,168.746805180318,788.119562237239,1501.92374227635,0.00846089396970904,-15.0068553655724,-109.497256261951,2.35948956278932,2809.39248392448,1.84934264167441,2.34836026434227,10.5575866626282,4.21,5.19135379827706,2.35948956278932,2.34764396783949,1.84934264167441,2021-05-10,388
"383",2021-05-14,"DC4",4.15,38.03,38.5,11.53,0.74,14.21,1.12,574.16,11.6338698126782,1017.52840297755,555.062,1008.99827453258,29.6426069890029,2505.77816179572,246.216289585385,503.942030523753,1909.23279289227,0.0100128172536821,-14.7390011089847,-107.352996885441,2.63728886100448,3751.8208897481,2.23908361037861,2.62501471546935,10.5590119864366,4.15,5.79011862660235,2.63728886100448,2.62554781541609,2.23908361037861,2021-05-14,389
